timestamp,Compound_V_Vials_open,Compound_V_Vials_high,Compound_V_Vials_low,Compound_V_Vials_close,Compound_V_Vials_volume,Heisenberg_Crystals_open,Heisenberg_Crystals_high,Heisenberg_Crystals_low,Heisenberg_Crystals_close,Heisenberg_Crystals_volume,Infinity_Stones_open,Infinity_Stones_high,Infinity_Stones_low,Infinity_Stones_close,Infinity_Stones_volume,Pieces_Of_Eight_open,Pieces_Of_Eight_high,Pieces_Of_Eight_low,Pieces_Of_Eight_close,Pieces_Of_Eight_volume,Solaris_Stardust_open,Solaris_Stardust_high,Solaris_Stardust_low,Solaris_Stardust_close,Solaris_Stardust_volume,Valyrian_Steel_open,Valyrian_Steel_high,Valyrian_Steel_low,Valyrian_Steel_close,Valyrian_Steel_volume,Jack,Queen,Ace,King,Black_Joker,Red_Joker
1948,997.6432,1003.0452,996.3944,1002.0693,2125,99.2571,99.3576,98.9717,99.0043,1517.3,104.47,104.4773,100.9218,101.3834,6422.44,99.0842,99.1991,98.8599,98.8888,1524,1041.2416,1043.5455,1038.0168,1039.1556,4294,1511.2906,1547.8747,1508.8271,1547.8747,933.93,0,0,0,0,0,0
1949,1002.0693,1007.8683,1000.6758,1006.1499,4380,99.1962,99.2887,98.8952,98.9903,1290,101.3834,103.0635,101.1068,102.9266,13714.54,98.8888,98.9012,92.3721,98.4224,1838,1039.1556,1041.5293,1037.7276,1037.7876,9605,1543.4558,1553.5745,1538.9314,1550.8435,938.5,0,0,0,0,0,0
1950,1006.1499,1011.8842,1004.6368,1011.8677,4874,99.1673,99.2902,98.7668,99.0376,899.3,102.9266,103.2715,102.9196,103.1557,12834.19,98.4224,98.5609,96.7956,96.8838,1939,1037.7876,1043.5614,1034.8678,1041.8302,113,1550.8411,1550.8411,1533.089,1544.5198,942.72,-1,0,-1,0,0,-1
1951,1011.8677,1017.1164,1011.8475,1015.698,998,99.0996,99.3105,98.6284,99.0415,891.4,103.1557,106.2438,103.1073,106.0029,11246.01,96.8838,99.9025,93.7375,96.8219,1091,1041.8302,1042.1258,1036.835,1039.5161,608053,1530.5342,1537.4822,1519.7991,1533.1291,932.58,0,0,0,0,1,0
1952,1015.698,1021.082,1014.6821,1020.4791,1507,99.201,99.2393,98.7234,99.0231,834.6,106.0029,107.1574,105.9787,107,5194.16,96.8219,96.996,94.8913,94.9588,1003,1039.5161,1042.0753,1036.0804,1037.2557,7345,1541.2767,1551.769,1541.2767,1547.3201,937.04,0,0,0,0,0,0
1953,1020.4791,1026.8801,1019.9192,1026.2311,6853,98.9684,99.3221,98.7658,99.1424,918.9,107,107.2418,102.7046,102.7862,10677.42,94.9588,94.996,88.5279,94.6426,1840,1037.2557,1038.9294,1033.0205,1035.0756,1808,1554.3299,1557.1928,1543.4852,1548.8949,937.63,0,0,0,0,0,0
1954,1026.2311,1028.4501,1024.9214,1027.0995,782,98.7659,99.2492,98.5358,98.9882,1441.4,102.7862,104.0478,102.7059,103.9571,7649.84,94.6426,94.7847,93.0163,93.1667,1736,1035.0756,1036.4674,1030.3767,1032.6998,6441,1550.2461,1554.8225,1530.5,1531.3319,937.84,0,0,0,0,0,0
1955,1027.0995,1028.2973,1022.4956,1023.0096,438,98.66,99.1472,98.6474,98.8967,1326.7,103.9571,104.0945,102.5976,102.7469,10520.84,93.1667,93.2012,92.8974,92.9821,1899,1032.6998,1034.8776,1029.3555,1030.5456,226,1528.5956,1544.973,1527.5105,1527.5105,938.11,0,0,0,0,0,0
1956,1023.0096,1024.9944,1022.6036,1024.0768,829,98.9298,99.0955,98.6967,98.9048,1608,102.7469,102.8636,101.7691,101.8077,8505.78,92.9821,93.07,92.7982,92.9645,1976,1030.5456,1032.0422,1027.5284,1027.9996,8814,1522.0728,1522.0728,1504.9495,1513.793,933.99,0,0,0,0,1,0
1957,1024.0768,1025.8414,1022.5277,1023.3642,2917,98.5689,99.1114,98.4309,98.7414,2616.6,101.8077,102.0312,98.3528,98.7318,10959.4,92.9645,93.2996,92.8137,93.2442,1707,1027.9996,1029.0908,1025.8919,1025.9076,2260,1516.7335,1556.5162,1516.7335,1544.8451,937.55,0,0,0,0,0,1
1958,1023.3642,1025.2096,1021.6733,1022.5785,3085,98.9274,99.1927,98.4163,98.7376,2452.1,98.7318,99.6785,98.6792,99.3938,6977.85,93.2442,93.7522,93.2386,93.7052,1874,1025.9076,1026.0616,1021.5173,1023.6778,4633,1558.0084,1563.0003,1551.9425,1563.0003,935.83,1,0,1,0,0,0
1959,1022.5785,1023.5481,1018.4016,1019.8689,5743,98.5251,98.9769,98.3026,98.7157,1943.8,99.3938,99.4677,99.3242,99.4242,12302.32,93.7052,96.7782,90.3237,93.4382,1212,1023.6778,1026.0791,1019.8385,1021.1269,2938,1568.1713,1574.4996,1557.9228,1563.2695,930.1,0,0,0,0,0,0
1960,1019.8689,1021.1228,1017.5316,1019.2308,9461,98.4575,99.0364,98.2369,98.7322,1294.2,99.4242,100.478,99.3519,100.3509,5358.71,93.4382,93.4583,91.8938,92.0778,1317,1021.1269,1022.9863,1015.9948,1018.9476,6667,1561.5543,1571.5137,1556.1784,1570.5369,943.09,0,0,0,0,0,0
1961,1019.2308,1020.4353,1017.0835,1018.6227,6978,98.4338,98.9601,98.2169,98.6272,1269.1,100.3509,100.4979,99.1804,99.4578,5768.23,92.0778,92.1709,91.9,91.931,1125,1018.9476,1019.206,1016.4281,1016.561,6780,1570.8223,1590.8189,1556.3955,1556.3955,928.14,0,0,0,0,0,0
1962,1018.6227,1021.0822,1017.5966,1020.246,4022,98.4069,98.7406,98.2286,98.5702,1873.7,99.4578,99.8069,98.8034,98.9432,10284.13,91.931,92.2647,91.9279,92.1993,1904,1016.561,1018.6244,1012.4959,1014.491,3729,1551.5641,1573.1292,1547.1151,1566.8431,945.33,-1,0,0,0,-1,0
1963,1020.246,1021.6474,1018.076,1019.201,7894,98.7424,98.7702,98.3848,98.6275,2131.2,98.9432,99.0519,98.0756,98.3785,9000.02,92.1993,92.2936,92.1319,92.1324,1805,1014.491,1014.6202,1010.2232,1012.0823,10396,1567.1279,1584.7497,1567.1279,1580.0654,935.88,0,0,1,0,0,0
1964,1019.201,1022.1221,1018.1685,1020.4798,4035,98.5568,98.6457,98.2761,98.5534,1841,98.3785,98.3982,96.2023,96.3953,12134.46,92.1324,92.6614,92.0177,92.5095,1055,1012.0823,1014.3958,1009.6371,1009.7379,10961,1583.5725,1583.5725,1552.1677,1552.1677,928.73,0,0,0,0,0,0
1965,1020.4798,1021.2305,1015.565,1016.4366,506,98.4882,98.7441,98.1916,98.4571,1760.5,96.3953,96.6559,96.2292,96.5954,5802.15,92.5095,92.5294,92.1118,92.267,1470,1009.7379,1011.6902,1007.0556,1007.482,4407,1554.6126,1554.6126,1520.0599,1520.7644,937.21,0,0,0,0,0,-1
1966,1015.5677,1017.3017,1011.7923,1012.9773,4550,98.4888,98.7266,98.2999,98.4718,2111,96.5954,98.2788,96.3576,97.9586,6670.23,92.267,92.5844,92.2573,92.5629,1030,1007.482,1009.723,1003.8995,1005.0787,9153,1509.431,1513.8197,1498.1965,1513.8197,942.63,0,0,0,0,0,0
1967,1012.9773,1014.5962,1006.3402,1007.6279,6784,98.4824,98.6463,98.3716,98.4818,1170.3,97.9586,98.8539,97.8868,98.7003,7610.36,92.5629,93.036,92.5051,93.0115,1437,1005.0787,1006.9777,1002.0794,1002.6422,4746,1504.3622,1534.0312,1504.3622,1527.8672,936.43,0,0,0,0,0,0
1968,1007.6279,1009.3208,1000.6766,1002.5022,492,98.6165,98.8305,98.4414,98.4822,1028.2,98.7003,98.8276,96.3338,96.4524,6780.46,93.0115,93.1835,92.6071,92.7268,1307,1002.6422,1004.329,997.9374,1000.3594,4633,1521.5927,1543.6533,1521.5927,1542.8602,941.32,0,0,0,0,1,0
1969,1002.5022,1003.4447,996.3787,997.2155,6032,98.4504,98.8219,98.3439,98.4972,1776,96.4524,97.9096,96.4139,97.6992,10177.19,92.7268,92.7688,92.276,92.4345,1974,1000.3594,1001.3003,995.0163,997.8605,7345,1542.5069,1542.5069,1523.8565,1541.8943,940.92,0,0,0,0,0,1
1970,997.2155,998.1457,989.7944,991.5506,121,98.5318,98.7982,98.3567,98.5136,1786.9,97.6992,99.5972,97.6947,99.5192,7708.99,92.4345,95.7168,89.2626,92.6113,1880,997.8605,999.0917,994.814,995.8285,5198,1551.6776,1560.6932,1544.4002,1553.5252,947.26,-1,0,0,0,0,0
1971,991.5506,992.8348,985.9798,987.2925,3141,98.3248,98.5523,98.1701,98.3649,1830.9,99.5192,99.8304,97.0518,97.5091,7990.39,92.6113,96.1594,89.6005,92.9895,1192,995.8285,998.6573,991.5584,993.4628,4633,1552.075,1573.6699,1544.761,1573.6699,934.87,0,0,-1,0,0,0
1972,987.2925,989.0059,980.7628,981.2216,8426,98.1676,98.7172,98.1367,98.4661,2007.8,97.5091,97.7424,97.3977,97.484,5408.44,92.9895,96.1362,89.7349,92.8274,1094,993.4628,995.2852,989.8595,991.0193,6780,1576.6138,1583.8074,1564.4925,1564.4925,943.09,0,0,0,0,0,0
1973,981.2216,982.3559,976.7056,977.7503,5875,98.6563,98.8124,98.2041,98.5699,1956.2,97.484,97.6133,96.5151,96.801,10628.44,92.8274,92.9383,91.3272,91.4879,1728,991.0193,991.0608,986.8003,988.6462,1469,1565.389,1565.389,1543.7468,1553.3221,940.66,0,0,0,0,0,0
1974,977.7503,979.9361,976.1652,978.9322,6522,98.4984,98.5752,98.1347,98.4421,1812.8,96.801,97.9196,96.5941,97.8866,12046.36,91.4879,91.6098,91.0563,91.1269,1594,988.6462,990.8898,985.0293,986.2241,7684,1554.5438,1562.0391,1536.4039,1536.4039,945.1,0,0,0,0,0,0
1975,978.9322,983.9542,978.8716,983.2486,1004,98.3857,98.6455,98.084,98.3094,1301.8,97.8866,100.2156,97.7328,99.9073,9212.1,91.1269,91.222,90.8909,90.9522,1599,986.2241,988.0917,983.9475,984.0621,2599,1545.4351,1563.8845,1545.4351,1551.4469,940.16,0,0,0,0,1,0
1976,983.2486,983.8459,982.0731,982.7899,8670,98.4457,98.7671,98.1082,98.3717,1221.3,99.9073,100.8779,99.7464,100.4039,12981.84,90.9522,91.0379,90.7209,90.8118,1424,984.0621,986.6219,980.5388,981.8284,565,1549.7833,1561.0082,1546.0677,1546.0677,936.03,1,0,1,0,0,1
1977,982.7899,985.937,981.2236,984.5785,4096,98.7175,98.8991,98.0603,98.3458,1382.1,100.4039,100.5122,100.2414,100.483,9663.52,90.8118,90.9663,90.74,90.7577,1057,981.8284,983.5331,979.8809,982.9875,4181,1546.0212,1554.7317,1535.3966,1539.399,933.86,0,0,0,0,0,0
1978,984.5785,987.1347,982.7747,985.7035,1849,98.4232,98.7925,98.045,98.1813,1914.1,100.483,100.6886,100.3707,100.5275,12315.47,90.7577,90.7754,84.3142,90.3251,1629,982.9875,988.6945,981.2323,988.1999,678,1545.535,1545.9132,1535.0674,1541.5308,941.23,0,0,0,0,0,0
1979,985.7035,986.5955,982.8524,984.5771,7855,98.1611,98.5394,97.9452,98.1011,2158.6,100.5275,100.7971,100.3474,100.5939,7796.44,90.3251,90.4576,88.9491,89.0877,1529,988.1999,989.8056,983.7008,986.5242,6780,1542.8841,1542.8841,1517.6217,1532.3964,933.79,0,0,0,0,0,0
1980,984.5771,988.6506,983.8212,987.1902,8543,98.2642,98.4193,97.7709,98.0711,1840.4,100.5939,100.6509,100.2913,100.649,10744.07,89.0877,89.2419,88.7952,88.8521,1192,986.5242,994.518,984.5162,993.9777,711900,1540.4967,1543.0436,1532.2267,1532.2267,942.65,1,0,0,0,0,-1
1981,987.1902,989.1297,985.7036,988.3082,8317,98.0217,98.5851,97.995,98.2511,2345.8,100.649,100.7409,100.502,100.7249,9522.2,88.8521,94.8697,88.404,88.4771,1970,993.9777,998.6458,991.7493,995.9907,9944,1540.9856,1554.3091,1536.5935,1536.5935,931.62,0,0,0,0,0,0
1982,988.3082,992.6963,988.2951,991.4342,4547,97.8382,98.5884,97.8056,98.3148,1870.3,100.7249,100.7847,100.6819,100.7818,13504.27,88.4771,88.5661,86.6429,86.7901,1763,995.9907,1000.6091,995.8921,998.0279,3277,1528.8767,1530.3607,1499.7326,1499.7326,941.48,0,0,1,0,-1,0
1983,991.4342,991.9424,989.6489,991.1215,2552,98.3652,98.4905,97.7933,98.1885,1687.2,100.7818,100.9306,100.6889,100.8474,12311.71,86.7901,86.9754,80.7242,86.8681,1859,998.0279,1001.7675,996.8697,1000.191,5424,1504.4937,1518.3132,1504.4937,1517.4563,931.57,0,0,0,0,0,0
1984,991.1215,992.2671,987.5826,987.9077,4880,98.1139,98.3384,97.9071,98.0868,1782.6,100.8474,100.9658,100.7048,100.916,13070.73,86.8681,88.3048,86.6977,88.2403,1234,1000.191,1003.4527,1000.0753,1002.5795,1469,1505.6625,1505.6625,1494.389,1499.606,940.04,0,0,0,0,0,0
1985,987.9077,989.3115,985.1045,985.5625,1404,98.0351,98.1767,97.7817,97.9877,1204.2,100.916,100.9929,100.7295,100.9859,7804.13,88.2403,88.5832,88.0832,88.4443,1584,1002.5795,1006.7351,1002.0186,1004.8895,4520,1501.3686,1501.3686,1479.7775,1479.7775,939.17,0,0,0,0,0,0
1986,985.5625,990.7978,983.8613,990.2806,4137,98.0616,98.2887,97.7481,97.8966,1404.5,100.9859,101.2647,100.5076,101.0292,5307.91,88.4443,88.6316,88.3335,88.5517,1888,1004.8895,1009.6741,1003.1692,1007.3641,4633,1474.9641,1474.9641,1447.3833,1453.1817,937.36,-1,0,-1,0,0,0
1987,990.2806,990.7854,987.512,988.9276,9883,98.1713,98.2398,97.5948,97.8517,1679.8,101.0292,101.3095,100.503,101.0292,97475.04,88.5517,88.8279,88.3851,88.7154,1426,1007.3641,1010.7394,1005.3002,1009.7255,2147,1455.9249,1473.237,1444.3119,1473.237,934.99,0,0,0,0,0,0
1988,988.226,988.3248,983.314,985.1558,9241,97.7827,98.1474,97.6797,97.8322,1432.2,101.0292,104.431,100.7491,103.9757,13017.28,88.7154,88.7571,88.5104,88.6422,1497,1009.7255,1014.8183,1008.6882,1012.0229,3051,1463.4667,1477.2069,1455.0799,1477.2069,934.33,0,0,0,0,1,1
1989,985.1558,986.2347,977.7004,979.2519,3376,98.0068,98.0873,97.6771,97.8015,1425.7,103.9757,104.9966,103.6837,104.8437,9513.47,88.6422,94.775,88.3532,88.4833,1080,1012.0229,1015.0195,1010.11,1014.1989,3051,1474.5571,1480.5979,1461.8794,1463.9114,937.53,0,0,0,0,0,0
1990,979.2519,979.656,972.8674,973.048,6437,97.8496,98.0666,97.6583,97.8856,985,104.8437,106.1354,104.5699,105.8613,8259.39,88.4833,88.5357,87.2225,87.2511,1508,1014.1989,1016.7603,1012.1243,1016.7086,6328,1463.6104,1484.94,1463.6104,1484.94,936.24,0,0,0,0,0,0
1991,973.048,973.592,966.1604,966.5885,8804,98.0762,98.1687,97.6063,98.0409,1327.6,105.8613,106.0071,105.6915,105.7837,13023.67,87.2511,87.2581,87.1131,87.1822,1740,1016.7086,1020.3932,1015.6297,1018.8283,9605,1491.3205,1516.2243,1491.3205,1516.2243,930.43,0,0,0,0,0,0
1992,966.5885,966.9595,961.9246,962.509,9312,97.7787,98.0963,97.5931,97.9924,1526.7,105.7837,105.8452,103.0904,103.5434,10286.98,87.1822,87.2604,85.3673,85.5076,1721,1018.8283,1022.734,1018.2101,1021.2177,678,1517.6157,1518.9687,1500.8374,1512.8519,935.55,0,0,-1,0,0,0
1993,962.509,963.7741,957.7267,958.1929,7627,97.7377,97.9439,97.7098,97.8137,1358.8,103.5434,107.2233,102.9732,107.0221,11583.06,85.5076,85.7424,85.4078,85.6866,1109,1021.2177,1024.3862,1018.5617,1023.6945,3503,1508.9127,1534.4019,1508.6052,1524.8546,927.46,-1,0,0,0,0,0
1994,958.1929,959.5132,953.57,954.0888,8874,97.7508,97.9813,97.6314,97.8467,1640.9,107.0221,110.233,106.9962,110.0356,5800.61,85.6866,85.7024,85.6098,85.6214,1610,1023.6945,1026.5065,1023.2433,1026.2361,2938,1520.486,1520.486,1502.7867,1505.9723,939.05,0,0,0,0,-1,0
1995,954.0888,955.1607,946.8984,948.5627,4700,97.8193,97.9747,97.4329,97.8094,1154.6,110.0356,112.1302,109.8972,112.026,13599.44,85.6214,85.9266,85.5421,85.9208,1408,1026.2361,1029.696,1023.4349,1028.3164,7006,1510.671,1517.3309,1508.33,1514.5439,934.9,0,0,0,0,0,-1
1996,948.5627,949.1435,942.4691,943.8592,2327,97.8509,98.1316,97.4202,97.7588,750.8,112.026,113.7747,111.9325,113.4756,5997.34,85.9208,86.0607,79.804,85.9013,1710,1028.3164,1032.5043,1025.8307,1030.3937,2599,1509.8732,1517.3369,1497.842,1517.3369,932.61,0,0,0,0,0,0
1997,943.8592,944.8345,937.0784,938.6828,5021,97.9697,98.1674,97.4646,97.8268,355.5,113.4756,116.2163,113.4276,116.1541,11118.48,85.9013,86.0425,84.6708,84.8363,1849,1030.3937,1034.2555,1027.7345,1032.6857,6667,1514.6755,1540.5937,1514.6755,1525.2043,943.18,0,0,0,0,0,0
1998,938.6828,939.5037,932.6215,932.8136,4068,97.752,98.0096,97.648,97.93,1329,116.1541,116.602,115.6737,116.5928,9623.03,84.8363,85.0042,84.5556,84.5839,1494,1032.6857,1035.255,1030.0816,1035.1162,2260,1518.4524,1536.9681,1518.4524,1520.9486,935.07,0,0,1,0,0,0
1999,932.8136,933.7822,931.4735,933.7255,8401,97.8483,98.1554,97.6353,97.9695,2142.3,116.5928,119.4327,116.2909,119.112,6949.71,84.5839,84.7648,84.4654,84.6673,1484,1035.1162,1039.71,1032.2712,1037.5546,1469,1518.2,1529.1304,1517.5522,1526.6809,944.18,0,0,0,0,0,0
2000,933.7255,935.2953,932.5701,934.3119,6014,98.174,98.266,97.5465,98.0544,2458.6,119.112,122.2767,118.6813,121.6745,12824.94,84.6673,84.8401,84.562,84.7848,1006,1037.5546,1041.0172,1036.3154,1039.9543,4746,1525.7337,1563.9878,1525.5287,1563.9878,920.86,0,0,0,0,1,1
2001,934.3119,938.8157,932.5213,937.7593,9715,98.0125,98.363,97.7929,98.103,2012.1,121.6745,125.0648,121.3734,125,5371.47,84.7848,84.9522,84.6882,84.9423,1886,1039.9543,1043.1587,1038.917,1042.3661,8136,1564.2609,1585.3332,1564.2609,1585.3332,941.4,-1,0,0,0,0,0
2002,937.7593,937.9884,934.2451,935.9459,9561,98.4134,98.548,98.01,98.238,1859.5,125,125.4146,122.6814,122.9678,11202.17,84.9423,87.9918,81.7973,84.9872,1459,1042.3661,1045.0011,1041.7179,1044.48,1695,1593.1831,1607.9705,1593.1831,1600.5438,939.31,0,0,0,0,0,0
2003,935.9459,936.4896,935.1058,935.8269,4002,98.3738,98.4847,98.0445,98.2719,1202.4,122.9678,123.5898,122.4933,123.4407,10588.28,84.9872,86.4281,84.8743,86.3953,1856,1044.48,1049.6236,1044.0624,1046.916,4859,1593.2642,1599.8219,1580.2488,1591.7722,924.46,0,0,0,0,0,0
2004,935.8269,936.3519,933.025,933.5439,5880,98.1458,98.5801,98.1065,98.278,882.4,123.4407,123.8332,121.9622,122.2075,13221.71,86.3953,92.8452,86.3484,86.7339,1840,1046.916,1049.8459,1044.4187,1049.351,9040,1595.2129,1603.7309,1582.7165,1603.7309,934.32,0,0,0,0,0,0
2005,933.5439,934.9504,931.0651,932.1423,783,98.3263,98.6384,98.0519,98.3234,1868.9,122.2075,122.657,121.3126,121.4993,13258.33,86.7339,87.7689,86.6383,87.7312,1357,1049.351,1053.0744,1047.8855,1051.8367,678,1597.2862,1605.6428,1587.7275,1605.6428,937.2,-1,0,0,0,1,0
2006,932.1423,933.4077,931.0797,931.8295,2769,98.1628,98.5674,98.0089,98.2543,1543.9,121.4993,121.884,121.4199,121.7479,5368.15,87.7312,87.7982,87.5614,87.6267,1698,1051.8367,1054.8361,1050.5579,1050.779,9266,1605.9287,1605.9287,1574.3264,1583.099,938.33,0,0,1,0,0,-1
2007,931.8295,932.844,927.9341,928.4022,8602,98.5532,98.6139,98.0354,98.3137,1005.5,121.7479,123.8821,121.473,123.7926,8643.2,87.6267,87.7977,87.5433,87.5545,1421,1050.779,1055.4741,1048.5788,1053.4147,5989,1587.9472,1590.0781,1557.3637,1563.4688,942.03,0,0,0,0,0,0
2008,928.4022,929.1675,926.2262,927.0307,8711,98.357,98.6182,98.0348,98.2983,870,123.7926,125.2023,123.4741,125,5413.39,87.5545,93.6399,87.3201,87.3339,1142,1053.4147,1055.2675,1045.1755,1046.4218,10170,1554.4739,1557.1966,1535.0288,1535.0288,923.55,0,0,0,0,0,0
2009,927.0307,928.2935,923.7857,924.7491,6253,98.4456,98.4723,98.0183,98.272,581.2,125,125.2906,124.7216,125,9050.79,87.3339,87.4311,86.21,86.3331,1846,1046.4218,1046.6717,1036.6891,1039.8025,5311,1532.9263,1532.9263,1521.7183,1530.7632,938.4,0,0,0,0,0,0
2010,924.7491,925.2854,922.2304,923.7707,7120,98.2167,98.4822,97.9839,98.1577,802.1,125,125.3062,122.7016,122.7122,11551.34,86.3331,86.4543,85.7913,85.9599,1551,1039.8025,1042.396,1033.2742,1033.3811,7232,1523.1549,1528.8649,1513.7464,1524.206,936.68,1,0,1,0,0,1
2011,923.7707,925.3849,922.3179,922.3914,7180,97.8916,98.3247,97.8851,97.9711,1590,122.7122,123.7559,122.7007,123.4153,6728.84,85.9599,86.2633,85.7965,86.1115,1717,1033.3811,1041.8186,1030.3809,1040.2508,6102,1538.7679,1561.7594,1538.7679,1544.5425,934.77,0,0,0,0,-1,0
2012,922.3914,922.888,920.2816,921.9998,7054,98.0095,98.5695,97.7609,98.457,1677.9,123.4153,123.7063,122.8332,123.0342,13415.09,86.1115,92.3267,86.048,86.2273,1810,1040.2508,1045.6758,1039.7127,1045.5311,9492,1532.1605,1539.8636,1516.0846,1516.0846,934.99,0,0,0,0,0,0
2013,921.9998,923.05,918.1799,918.3064,8472,98.3675,99.0989,98.1203,98.9398,1272.1,123.0342,125.3587,122.7,125,13251.26,86.2273,87.9268,86.1035,87.9077,1980,1045.5311,1045.8277,1043.0379,1044.0723,8588,1519.5071,1542.836,1506.1687,1542.0373,932.54,0,0,0,0,0,0
2014,918.3064,921.2041,917.6061,920.7228,116,98.9085,99.134,98.7668,98.9676,1284.6,125,125.0539,124.7968,125,8790.38,87.9077,90.9317,84.6557,87.7809,1158,1044.0723,1045.6139,1038.0711,1039.924,342616,1542.015,1542.015,1520.979,1529.2444,948.27,0,0,0,0,0,0
2015,920.2493,920.6632,916.3539,916.6697,4040,98.8879,99.0557,98.8662,98.9121,1170.9,125,125.4152,124.7098,125,5772.19,87.7809,90.8294,84.2118,87.3795,1991,1039.924,1042.8662,1036.8026,1037.6173,678,1522.7727,1526.4907,1513.3051,1513.3051,935.72,0,0,0,0,0,0
2016,916.6697,917.248,910.9356,912.2398,9908,98.0606,98.9986,98.0076,98.0905,859.1,125,125.0235,124.4948,125,10140.81,87.3795,87.4702,85.599,85.6497,1499,1037.6173,1039.0338,1032.1871,1035.1175,4633,1520.8716,1520.8716,1505.7386,1505.7386,2938.3,0,0,0,0,0,0
2017,912.2398,912.9935,906.5481,908.3123,3127,97.81,98.2121,97.1406,97.3039,1010.4,125,125.5951,106.8681,107,5181.99,85.6497,85.6717,85.2109,85.3701,1393,1035.1175,1035.4012,1032.3601,1032.6234,2260,1513.455,1513.455,1472.6981,1499.0104,813.71,1,0,-1,0,0,1
2018,908.3123,908.7214,903.0774,903.8862,7254,97.7312,98.0718,97.1935,97.9396,1231.7,107,107.1487,106.2638,106.5453,7077.25,85.3701,85.503,85.027,85.1961,1761,1032.6234,1032.6619,1027.2492,1030.1942,678,1486.9989,1486.9989,1454.2086,1470.2593,808.53,0,0,0,0,-1,0
2019,903.8862,904.9944,897.9562,899.2385,6180,98.1354,98.5721,97.7666,98.453,1174.5,106.5453,106.98,105.8434,106.0601,9522.06,85.1961,85.2842,84.9756,85.0196,1861,1030.1942,1030.3017,1025.4244,1027.7851,10509,1479.1598,1479.1598,1455.6282,1479.0923,807.05,0,0,0,0,0,0
2020,899.2385,899.8196,895.7901,895.9319,1904,98.4913,98.5971,98.3404,98.4578,1313.3,106.0601,106.105,103.7154,103.7247,5781.59,85.0196,85.0359,84.6602,84.7011,1162,1027.7851,1028.6827,1024.1455,1025.5891,1017,1485.0377,1492.4396,1460.3797,1460.3797,797.54,0,0,0,0,0,0
2021,895.9319,896.4674,893.2634,893.5777,6901,98.3944,98.668,98.323,98.4476,1257.8,103.7247,105.6557,103.5993,105.4412,12100.66,84.7011,84.9763,84.5956,84.8815,1914,1025.5891,1027.0653,1020.7909,1023.5193,678,1457.1191,1473.7361,1438.686,1473.7361,794.96,0,0,0,0,0,0
2022,893.5777,896.3919,893.1531,895.9332,6236,97.9857,98.57,97.9103,97.9952,1423.8,105.4412,105.7771,105.4269,105.764,13948.37,84.8815,84.9401,84.5613,84.5623,1086,1023.5193,1025.1833,1019.2289,1021.223,9492,1469.9933,1497.9264,1469.9933,1473.5794,803.02,-1,0,0,0,0,0
2023,895.9332,896.9269,892.7516,893.8589,3421,97.6473,98.2564,97.6196,97.6506,1290.1,105.764,105.7971,104.3439,104.4345,10728.58,84.5623,87.9142,81.4859,84.8166,1869,1021.223,1021.3171,1017.7416,1019.1594,8588,1469.382,1470.3664,1437.8267,1451.8105,791.1,0,0,0,0,0,0
2024,893.8589,895.1745,891.2374,891.7862,7059,97.7853,98.2904,97.4922,98.0722,1249.3,104.4345,105.6822,104.2386,105.3961,12492.88,84.8166,85.7569,84.6999,85.6787,1143,1019.1594,1020.4837,1016.3814,1016.7922,10170,1454.5882,1476.9799,1450.9005,1476.9799,801.99,0,0,0,0,-1,1
2025,891.7862,893.5001,889.1254,890.2261,6239,98.6331,98.6879,97.9347,98.5229,1480.5,105.3961,105.4304,103.3172,103.4657,5057.42,85.6787,86.116,85.5766,85.9861,1034,1016.7922,1019.4384,1013.347,1014.7435,3729,1480.1938,1480.1938,1458.9816,1458.9816,799.63,0,0,1,0,0,0
2026,890.2261,894.5648,888.9368,893.5105,9770,98.5603,98.6908,98.2985,98.5628,1504.8,103.4657,105.096,103.2374,104.8277,13267.59,85.9861,86.0689,85.6123,85.6749,1817,1014.7435,1017.6575,1012.063,1012.3866,6780,1468.5896,1494.6635,1468.5896,1488.0703,812.09,0,0,0,0,0,0
2027,893.5105,893.8729,889.6182,891.3347,5231,98.2037,98.6308,97.838,98.0838,1192.2,104.8277,105.4186,104.6987,105.1305,8521.84,85.6749,88.8005,82.2544,85.2962,1809,1012.3866,1014.9425,1007.0708,1010.0889,5311,1491.2344,1497.0967,1481.2292,1493.0156,793.65,0,0,0,0,0,0
2028,891.3347,892.1821,891.0881,891.4016,7030,97.7973,98.1792,97.4617,97.6014,1182.9,105.1305,105.1415,103.0407,103.1109,11534.28,85.2962,85.4082,83.9269,84.0477,1398,1010.0889,1010.2608,1005.5432,1007.7932,4181,1494.0396,1494.0396,1446.4446,1447.4332,796.49,0,0,0,1,0,1
2029,891.4016,894.425,891.0097,892.6244,2526,97.8056,97.8273,97.5146,97.6651,2169.3,103.1109,103.5021,102.4335,102.5908,5736.26,84.0477,84.1885,83.961,84.1742,1551,1007.7932,1008.4518,1003.9622,1005.5837,10396,1440.8248,1454.867,1436.5373,1448.2305,807.99,1,0,0,0,1,0
2030,892.6244,894.8571,891.3704,893.5446,5037,97.6745,97.8627,97.5045,97.6718,1350.9,102.5908,104.6753,102.5618,104.3857,5384.21,84.1742,84.203,83.8594,83.9656,1851,1005.5837,1007.8506,1003.4536,1003.4812,9266,1448.745,1461.321,1427.7919,1436.7138,805.23,0,0,0,0,0,0
